,row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,# feature,class,assembly,assembly_unit,seq_type,chromosome,genomic_accession,start,end,strand,non-redundant_refseq,related_accession,name,symbol,GeneID,locus_tag,feature_interval_length,product_length,attributes
1602,CAJ68409.1,1107.75469,2.271994502,0.339096389,6.700143596,2.08E-11,4.28E-09,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1793208,1793417,+,NA,NA,conserved hypothetical protein,NA,NA,CD630_15431,210,69,old_locus_tag=CD1543A
1603,CAJ68410.1,1752.436192,5.051780163,1.027424433,4.916935983,8.79E-07,3.87E-05,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1793557,1794123,-,NA,NA,"conserved hypothetical protein, DUF1836 family",NA,NA,CD630_15450,567,188,old_locus_tag=CD1545
1604,CAJ68411.1,7534.075515,1.845282404,0.73531289,2.509520001,0.012089537,0.055944332,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1794284,1794937,+,NA,NA,putative channel-forming hemolysin,NA,NA,CD630_15460,654,217,old_locus_tag=CD1546
1605,CCA62825.1,149.1065642,2.601614113,1.0281082,2.530486687,0.011390441,0.053784964,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1795095,1795271,-,NA,NA,conserved hypothetical protein,NA,NA,CD630_15461,177,58,old_locus_tag=CD1546A
1606,CAJ68412.1,250.8069961,-0.285240576,0.64638613,-0.441285113,0.659006602,0.785967281,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1795799,1796743,+,NA,NA,ATP phosphoribosyltransferase regulatory subunit,hisZ,NA,CD630_15470,945,314,old_locus_tag=CD1547
1607,CAJ68413.1,859.8040744,-1.707989977,0.614489077,-2.779528621,0.005443786,0.032170519,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1796765,1797391,+,NA,NA,ATP phosphoribosyltransferase (ATP-PRTase) (ATP-PRT),hisG,NA,CD630_15480,627,208,old_locus_tag=CD1548
1608,CAJ68414.1,232.6005964,0.723151861,0.772259847,0.936410023,0.349062119,0.529802624,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1797425,1798474,+,NA,NA,Histidinol-phosphate aminotransferase (Imidazole acetol-phosphate transaminase),hisC,NA,CD630_15490,1050,349,old_locus_tag=CD1549
1609,CAJ68415.1,744.236347,-1.41548109,0.638009842,-2.218588173,0.026514755,0.09738156,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1798477,1799055,+,NA,NA,Imidazoleglycerol-phosphate dehydratase,hisB,NA,CD630_15500,579,192,old_locus_tag=CD1550
1610,CAJ68416.1,673.2374632,-1.419759531,0.60971572,-2.328559828,0.019882396,0.079658692,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1799057,1799662,+,NA,NA,Imidazole glycerol phosphate synthase subunit HisH,hisH,NA,CD630_15510,606,201,old_locus_tag=CD1551
1611,CAJ68417.1,738.9592794,-1.545973217,0.619092706,-2.497159474,0.012519264,0.057076743,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1799659,1800381,+,NA,NA,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase,hisA,NA,CD630_15520,723,240,old_locus_tag=CD1552
1612,CAJ68418.1,54.24432397,-1.828195871,0.806331049,-2.26730184,0.023371793,0.089382622,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1800363,1801121,+,NA,NA,Imidazole glycerol phosphate synthase subunit HisF,hisF,NA,CD630_15530,759,252,old_locus_tag=CD1553
1613,CAJ68419.1,801.2585659,-1.17842529,0.721204017,-1.633969394,0.102265277,0.239459871,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1801149,1801817,+,NA,NA,Histidine biosynthesis bifunctional protein HisIE [Includes: Phosphoribosyl-AMP cyclohydrolase ; Phosphoribosyl-ATP pyrophosphatase],hisI,NA,CD630_15540,669,222,old_locus_tag=CD1554
1614,CAJ68420.2,2562.444765,-0.603194348,0.370253877,-1.629137153,0.103283988,0.24093089,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1802619,1803947,+,NA,NA,putative amino acid permease,NA,NA,CD630_15550,1329,442,old_locus_tag=CD1555
1615,CAJ68421.1,539.293091,-0.515298474,0.380111216,-1.355651852,0.175209966,0.342826265,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1804700,1805533,+,NA,NA,putative polysaccharide deacetylase,NA,NA,CD630_15560,834,277,old_locus_tag=CD1556
1616,CAJ68422.1,749.7155528,-0.056929149,0.313294296,-0.18171141,0.855809211,0.916533115,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1805602,1806558,+,NA,NA,putative peptidylprolyl isomerase,NA,NA,CD630_15570,957,318,old_locus_tag=CD1557
1617,CAJ68423.1,288.8935055,-1.158454688,0.412994386,-2.805013158,0.005031453,0.030452357,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1806610,1807092,+,NA,NA,Extracytoplasmic function (ECF) sigma factor csfV,csfV,NA,CD630_15580,483,160,old_locus_tag=CD1558
1618,CAJ68424.1,177.7455991,1.360139678,0.786883058,1.728515648,0.083895818,0.210136887,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1807104,1807973,+,NA,NA,extracytoplasmic function (ECF) anti-sigma factor rsiV,rsiV,NA,CD630_15590,870,289,old_locus_tag=CD1559
1619,CAJ68425.1,444.1465571,1.491193477,0.618024414,2.412839111,0.015828805,0.068596354,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1808016,1808771,+,NA,NA,conserved hypothetical protein,NA,NA,CD630_15600,756,251,old_locus_tag=CD1560
1620,CAJ68426.1,1455.881768,-0.62922316,0.329420724,-1.910089787,0.056121654,0.161408928,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1808813,1809634,+,NA,NA,putative xanthine dehydrogenase accessory factor,NA,NA,CD630_15610,822,273,old_locus_tag=CD1561
1621,CAJ68427.1,449.1952664,0.006352364,0.367096331,0.017304353,0.986193813,0.9934675,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1809639,1810400,+,NA,NA,conserved hypothetical protein,NA,NA,CD630_15620,762,253,old_locus_tag=CD1562
1622,CAJ68428.1,25.01369068,2.817886623,1.081582304,2.60533721,0.009178388,0.046041181,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1810931,1811170,+,NA,NA,conserved hypothetical protein,NA,NA,CD630_15640,240,79,old_locus_tag=CD1564
1623,CAJ68429.1,162.1500056,-0.409240064,0.38963423,-1.050318562,0.293571674,0.478809398,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1811480,1812469,+,NA,NA,Ketol-acid reductoisomerase,ilvC,NA,CD630_15650,990,329,old_locus_tag=CD1565
1624,CAJ68430.1,482.4728672,-0.361642258,0.32911294,-1.098839376,0.271838134,0.455359625,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1812516,1814210,+,NA,NA,Acetolactate synthase large subunit,ilvB,NA,CD630_15660,1695,564,old_locus_tag=CD1566
1625,CAJ68431.1,29.1795093,0.770162107,0.656456944,1.17321039,0.240711446,0.419662801,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1814421,1815098,+,NA,NA,spore coat protein-manganese catalase,cotG,NA,CD630_15670,678,225,old_locus_tag=CD1567
1626,CAJ68432.1,933.3170599,0.356802338,0.418467329,0.852640847,0.393858503,0.56977889,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1815272,1817308,+,NA,NA,conserved hypothetical protein,NA,NA,CD630_15680,2037,678,old_locus_tag=CD1568
1627,CAJ68433.1,95.53944361,1.315314407,0.558061977,2.356932495,0.018426596,0.075865787,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1817499,1818065,-,NA,NA,"Transcriptional regulator, MarR family",NA,NA,CD630_15690,567,188,old_locus_tag=CD1569
1628,CAJ68434.3,1252.401692,-0.879801172,0.32807391,-2.681716358,0.007324553,0.039526963,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1818353,1821253,+,NA,NA,"hydrolase, alpha/beta domain protein",NA,NA,CD630_15700,1026,341,old_locus_tag=CD1570
1629,CAJ68435.1,436.6937535,-0.340356143,0.378464872,-0.899307091,0.368489111,0.546533129,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1819510,1819602,+,NA,NA,Transposase-like protein A,tlpA,NA,CD630_15710,93,30,old_locus_tag=CD1571
1630,CAJ68436.1,15079.65386,-0.167439847,0.332698302,-0.503278334,0.614768597,0.753101703,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1819642,1820727,+,NA,NA,Transposase-like protein B,tlpB4,NA,CD630_15720,1086,361,old_locus_tag=CD1572
1631,CAJ68437.1,166.9703026,-0.046416167,0.42315137,-0.109691639,0.912653932,0.950042846,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1821726,1822940,+,NA,NA,"Transcriptional regulator, HTH-type",NA,NA,CD630_15730,1215,404,old_locus_tag=CD1573
1632,CAJ68438.1,392.3857178,1.122891719,0.266930471,4.206682413,2.59E-05,0.000611059,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1823289,1823810,-,NA,NA,conserved hypothetical protein,NA,NA,CD630_15740,522,173,old_locus_tag=CD1574
1633,CAJ68439.1,3.163650782,1.868108727,1.624436971,1.150003823,0.250142297,0.429910298,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1824166,1824963,+,NA,NA,putative g5 domain protein,NA,NA,CD630_15750,798,265,old_locus_tag=CD1575
1634,CAJ68440.1,481.0364157,-0.244584066,0.27845558,-0.878359366,0.379748728,0.557868965,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1825073,1825663,+,NA,NA,"putative esterase, SGNH hydrolase-type",NA,NA,CD630_15760,591,196,old_locus_tag=CD1576
1635,CAJ68441.1,4707.798392,-0.196744836,0.280297922,-0.701913289,0.482733241,0.652274048,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1825729,1827426,+,NA,NA,Alpha-phosphoglucomutase,pgm,NA,CD630_15770,1698,565,old_locus_tag=CD1577
1636,CAJ68442.1,122.4118579,1.915919039,0.728671418,2.629331948,0.008555281,0.044110931,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1827640,1828479,+,NA,NA,putative membrane-associated ribonuclease BN-like (Rbn),NA,NA,CD630_15780,840,279,old_locus_tag=CD1578
1637,CAJ68443.1,80.50129456,0.819101713,0.749503175,1.092859564,0.274455465,0.458085721,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1828996,1830852,+,NA,NA,"Two-component sensor histidine kinase,sporulation-associated spo0A",NA,NA,CD630_15790,1857,618,old_locus_tag=CD1579
1638,CAJ68444.1,44.01877762,-0.331219323,0.866439644,-0.382276279,0.702256448,0.818047001,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1831561,1832778,+,NA,NA,Homoserine dehydrogenase,hom2,NA,CD630_15800,1218,405,old_locus_tag=CD1580
1639,CAJ68445.1,53.52236109,0.438955733,0.555673123,0.789953148,0.429555131,0.60395484,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1832895,1833377,+,NA,NA,uncharacterised protein,NA,NA,CD630_15810,483,160,old_locus_tag=CD1581
1640,CAJ68446.1,1871.940668,-0.2008962,0.28775786,-0.698143223,0.48508763,0.654444025,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1833688,1834953,+,NA,NA,Histidinol dehydrogenase (HDH),hisD,NA,CD630_15820,1266,421,old_locus_tag=CD1582
1641,CAJ68447.1,932.2464736,-0.775223895,0.260685028,-2.973795241,0.002941413,0.020468252,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1835156,1835908,-,NA,NA,conserved hypothetical protein,NA,NA,CD630_15830,753,250,old_locus_tag=CD1583
1642,CAJ68448.1,1582.888929,-0.772492935,0.345114487,-2.238367166,0.025197121,0.094094783,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1836026,1836295,-,NA,NA,conserved hypothetical protein,NA,NA,CD630_15831,270,89,old_locus_tag=CD1583A
1643,CAJ68449.2,38.94509049,0.319972264,0.615007983,0.520273351,0.602873067,0.744514697,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1836770,1837864,+,NA,NA,"Transcriptional regulator, repressor ROK family",NA,NA,CD630_15840,1095,364,old_locus_tag=CD1584
1644,CAJ68450.1,57.79710535,1.578867388,0.501482642,3.148398883,0.001641675,0.013357102,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1837866,1838816,+,NA,NA,putative N-acetylglucosamine kinase NAGK-like,NA,NA,CD630_15850,951,316,old_locus_tag=CD1585
1645,CAJ68451.1,15.9367977,1.769289915,0.804139895,2.20022651,0.027790828,0.099781099,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1838809,1839993,+,NA,NA,conserved hypothetical protein,NA,NA,CD630_15860,1185,394,old_locus_tag=CD1586
1646,CAJ68452.1,31.09866706,1.504927268,0.744981731,2.020086138,0.043374453,0.136193576,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1840006,1841502,+,NA,NA,"ABC-type transport system, sugar-family ATP-binding protein",NA,NA,CD630_15870,1497,498,old_locus_tag=CD1587
1647,CAJ68453.1,27.7874452,-0.048784896,0.547422447,-0.089117456,0.928988565,0.960646834,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1841525,1842475,+,NA,NA,"ABC-type transport system, sugar-family permease",NA,NA,CD630_15880,951,316,old_locus_tag=CD1588
1648,CAJ68454.1,29.43888108,-0.501081194,0.702033824,-0.713756484,0.475377772,0.647079467,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1842496,1843458,+,NA,NA,"ABC-type transport system, sugar-family extracellular solute-binding protein",NA,NA,CD630_15890,963,320,old_locus_tag=CD1589
1649,CAJ68455.1,17343.73412,0.188048525,0.338329011,0.555815549,0.578336955,0.727698241,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1843830,1844462,+,NA,NA,putative membrane protein,NA,NA,CD630_15900,633,210,old_locus_tag=CD1590
1650,CAJ68456.1,254.3561021,-0.163372294,0.454178871,-0.359709147,0.719064651,0.830110979,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1844994,1846688,+,NA,NA,Potassium-translocating ATPase A chain,kdpA,NA,CD630_15910,1695,564,old_locus_tag=CD1591
1651,CAJ68457.1,218.5385441,-0.530959472,0.462688162,-1.147553614,0.251152888,0.430847077,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1846713,1848770,+,NA,NA,Potassium-transporting ATPase B chain,kdpB,NA,CD630_15920,2058,685,old_locus_tag=CD1592
1652,CAJ68458.1,116.7675212,-1.21900026,0.688966375,-1.769317494,0.076840906,0.199205205,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1848789,1849415,+,NA,NA,Potassium-transporting ATPase C chain,kdpC,NA,CD630_15930,627,208,old_locus_tag=CD1593
1653,CAJ68459.1,65207.46559,-1.222506778,1.911606356,-0.639518055,0.522485972,0.68687609,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1849652,1850560,+,NA,NA,O-acetyl-serine thiol-lyase A (O-acetyl-sulfhydrylase)(OAS-TL),cysK,NA,CD630_15940,909,302,old_locus_tag=CD1594
1654,CAJ68460.2,78871.3516,-1.229988827,1.821438693,-0.675284231,0.4994952,0.665761325,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1850587,1851177,+,NA,NA,Serine acetyltransferase (SAT),cysE,NA,CD630_15950,591,196,old_locus_tag=CD1595
1655,CCA62826.1,22713.19852,-1.200430236,1.64630511,-0.729166318,0.465899931,0.639037253,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1851337,1851525,+,NA,NA,Ferredoxin,NA,NA,CD630_15951,189,62,old_locus_tag=CD1595A
1656,CAJ68461.1,4347.513348,-0.096578623,0.604875135,-0.159667041,0.873143365,0.926182446,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1851579,1852448,-,NA,NA,Methionine aminopeptidase Map2 (MAP) (Peptidase M),map2,NA,CD630_15960,870,289,old_locus_tag=CD1596
1657,CAJ68462.1,57.40868891,3.140141333,1.033676841,3.037836594,0.002382831,0.017537259,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1852645,1853895,-,NA,NA,conserved hypothetical protein,NA,NA,CD630_15970,1251,416,old_locus_tag=CD1597
1658,CAJ68463.1,1.033856722,3.414370662,3.947489887,0.864947285,0.387067723,NA,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1854180,1854491,+,NA,NA,putative excinuclease ABC-like,NA,NA,CD630_15980,312,103,old_locus_tag=CD1598
1659,CAJ68464.1,19.56248448,-0.610406099,0.627831607,-0.972244934,0.330928711,0.512055893,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1854776,1855570,+,NA,NA,Phosphomethylpyrimidine kinase,thiD,NA,CD630_15990,795,264,old_locus_tag=CD1599
1660,CAJ68465.1,34.18746775,-0.868520563,0.78656626,-1.104192498,0.269509643,0.452482857,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1855594,1856382,+,NA,NA,Hydroxyethylthiazole kinase,thiM,NA,CD630_16000,789,262,old_locus_tag=CD1600
1661,CAJ68466.1,33.5776883,-0.020151803,0.768067381,-0.026237024,0.979068285,0.992245567,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1856405,1857037,+,NA,NA,Thiamine-phosphate pyrophosphorylase,thiE,NA,CD630_16010,633,210,old_locus_tag=CD1601
1662,CAJ68467.1,69.57753879,-0.177656292,0.599521429,-0.296330178,0.766977942,0.864006627,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1857176,1857478,+,NA,NA,"PTS system, lactose/cellobiose-family IIB component",NA,NA,CD630_16020,303,100,old_locus_tag=CD1602
1663,CAJ68468.1,126.1842605,0.71388189,0.553773812,1.289121794,0.197355748,0.370417814,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1857544,1858299,-,NA,NA,"ABC-type transport system, multidrug-family permease",NA,NA,CD630_16030,756,251,old_locus_tag=CD1603
1664,CAJ68469.1,70.36736646,1.473640086,0.535051652,2.754201543,0.005883552,0.034032674,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1858287,1859249,-,NA,NA,"ABC-type transport system, multidrug-family ATP-binding protein",NA,NA,CD630_16040,963,320,old_locus_tag=CD1604
1665,CAJ68470.1,18.9763982,0.831712389,0.734221907,1.132780677,0.257306368,0.437933628,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1859253,1859711,-,NA,NA,putative transcriptional regulator,NA,NA,CD630_16050,459,152,old_locus_tag=CD1605
1666,CAJ68471.1,0.844198958,3.100940375,3.789533691,0.818290752,0.413191185,NA,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1860067,1860423,+,NA,NA,"Transcriptional regulator, GntR family",NA,NA,CD630_16060,357,118,old_locus_tag=CD1606
1667,CAJ68472.1,11.56237891,-0.259837618,0.901572071,-0.288205043,0.773189788,0.869842311,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1860495,1861211,+,NA,NA,"ABC-type transport system, multidrug-family ATP-binding protein",NA,NA,CD630_16070,717,238,old_locus_tag=CD1607
1668,CAJ68473.1,8.290642174,3.387588955,1.686435768,2.008726937,0.0445661,0.138875171,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1861204,1862028,+,NA,NA,"ABC-type transport system, multidrug-family permease",NA,NA,CD630_16080,825,274,old_locus_tag=CD1608
1669,CAJ68474.1,19.76630423,4.733536477,1.145538284,4.132150398,3.59E-05,0.000773514,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1862040,1863239,+,NA,NA,conserved hypothetical protein,NA,NA,CD630_16090,1200,399,old_locus_tag=CD1609
1670,CAJ68475.1,10.87258469,3.840471584,1.199811809,3.200894971,0.001370015,0.011767504,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1863245,1864060,+,NA,NA,conserved hypothetical protein,NA,NA,CD630_16100,816,271,old_locus_tag=CD1610
1671,CAJ68476.1,46.50973725,1.514663216,0.762741219,1.985815343,0.047053831,0.143625413,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1864071,1865339,+,NA,NA,conserved hypothetical protein,NA,NA,CD630_16110,1269,422,old_locus_tag=CD1611
1672,CAJ68477.1,1518.611086,-0.172894651,0.475705242,-0.36344912,0.716269415,0.828893208,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1865705,1866886,+,NA,NA,putative amidohydrolase,NA,NA,CD630_16120,1182,393,old_locus_tag=CD1612
1673,CAJ68478.1,464.4474966,0.788815668,0.311189495,2.534840285,0.01124986,0.053257012,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1867028,1867945,-,NA,NA,spore coat assembly protein,cotA,NA,CD630_16130,918,305,old_locus_tag=CD1613
1674,CAJ68479.1,304.3987977,0.139141615,0.285903938,0.486672606,0.626490361,0.762801562,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1868198,1868992,+,NA,NA,"ABC-type transport system, ATP-binding protein",NA,NA,CD630_16140,795,264,old_locus_tag=CD1614
1675,CAJ68480.1,1250.654449,0.739434115,0.419338391,1.763335127,0.077843984,0.20124192,CDS,with_protein,GCA_000009205.2,Primary Assembly,chromosome,NA,AM180355.1,1868993,1871053,+,NA,NA,"ABC-type transport system, permease",NA,NA,CD630_16150,2061,686,old_locus_tag=CD1615
